timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
17296,1.9999,-0.9661,-1.8125,1.7099,20.5267,-0.374,39.5,20.0,2.5951,6.6676,0
17508,0.8564,-1.2778,-2.0,2.9542,-20.3511,1.9084,39.5,20.0,2.6112,6.5584,0
17719,1.9999,-2.0,1.9999,-1.1069,7.0611,7.5496,39.5,20.0,2.5586,6.5709,0
17931,-2.0,-0.8052,1.4961,-5.3893,12.0992,-5.3969,39.5,20.0,2.6045,6.5304,0
18142,-2.0,-0.8052,1.4961,-5.3893,12.0992,-5.3969,39.5,20.0,2.6107,6.5351,0
18352,-2.0,-1.3464,-1.7708,4.7405,24.8015,1.9924,39.5,20.0,2.6161,6.6063,0
18564,-2.0,0.3315,-0.4365,-10.2672,6.7557,-0.542,39.5,20.0,2.5343,6.5601,0
18775,-2.0,0.3315,-0.4365,-10.2672,6.7557,-0.542,39.5,20.0,2.6457,6.6724,0
18986,-2.0,-0.6013,-2.0,8.9542,2.5878,3.145,39.5,20.0,2.5667,6.5965,0
19221,-2.0,-0.3955,-2.0,4.458,-2.5267,-4.542,39.5,20.0,2.6655,6.5804,0
19433,1.9999,-1.7068,0.6538,-0.2137,-6.313,-2.4198,39.5,20.0,2.6325,6.5848,0
19645,-2.0,-2.0,1.9999,-7.6947,18.2672,-5.4427,39.5,20.0,2.7009,6.5518,0
19856,-2.0,-0.4597,-1.9619,-5.6947,9.9771,-4.1756,39.5,20.0,2.7273,6.6281,0
20068,-2.0,-1.7769,1.9999,-1.7557,5.9542,6.9313,39.5,20.0,2.6998,6.5653,0
20279,-2.0,-0.2671,-0.3403,4.6947,20.3053,-4.6489,39.5,20.0,2.5662,6.6456,0
20491,-2.0,-0.2671,-0.3403,4.6947,20.3053,-4.6489,39.5,20.0,2.6212,6.5581,0
20701,1.5938,-0.3269,1.9999,-4.3053,-3.0534,3.626,39.5,20.0,2.6,6.65,0
20913,1.9999,-0.8137,0.884,-5.1145,13.6031,-2.3435,39.5,20.0,2.6452,6.6032,0
21124,1.8877,-0.9131,1.9999,-0.2061,-4.542,-3.1756,39.5,20.0,2.6083,6.622,0
21359,-2.0,-2.0,1.6079,-2.7863,-1.9924,1.8244,39.5,20.0,2.6423,6.6074,0
21571,-1.7161,-1.1858,1.9999,4.3053,9.4733,-9.3664,39.5,20.0,2.6888,6.5943,0
21783,1.9999,-1.8054,-0.0366,6.9847,6.5191,6.1069,39.5,20.0,2.5881,6.5826,0
21994,-1.4832,-2.0,1.9999,0.6718,7.8931,-7.374,39.5,20.0,2.684,6.6352,0
22206,-2.0,-1.77,-0.3152,1.7481,4.4885,4.3969,39.5,20.0,2.6567,6.5731,0
22417,-1.8032,-1.6606,1.9999,-4.3359,9.3435,7.8855,39.5,20.0,2.5619,6.5981,0
22629,-1.8711,-0.9612,1.9999,-2.9389,-0.5038,-2.7023,39.5,20.0,2.7091,6.634,0
22841,1.9999,-1.1943,0.4324,-2.1603,11.9237,-2.8473,39.5,20.0,2.7034,6.5245,0
23052,1.9999,0.2815,0.7471,-6.0229,-6.1298,-0.3817,39.5,20.0,2.6662,6.6512,0
23264,1.9999,-1.5762,-0.1206,-4.1145,15.0992,-5.2443,39.5,20.0,2.5902,6.5845,0
23500,1.9999,-1.2522,1.9999,-3.3206,2.2595,-11.1527,39.5,20.0,2.66,6.5699,0
23711,-0.0037,-2.0,1.9999,2.1756,13.9542,-0.8015,39.5,20.0,2.6438,6.5973,0
23923,1.9999,0.6399,1.9999,-1.1985,-4.1298,2.5954,39.5,20.0,2.7095,6.6147,0
24134,1.9999,-0.0669,-1.3669,0.3435,11.7786,1.0229,39.5,20.0,2.6669,6.6348,0
24345,-2.0,1.7104,0.5632,-15.1069,6.8244,-3.4504,39.5,20.0,2.719,6.5365,0
24557,-2.0,-1.439,-1.3711,3.7634,7.1374,-5.4962,39.5,20.0,2.6592,6.5837,0
24769,-2.0,-1.439,-1.3711,3.7634,7.1374,-5.4962,39.5,20.0,2.5547,6.6795,0
24979,1.9999,-0.0117,-1.8547,-4.9771,1.9313,-2.3359,39.5,20.0,2.6506,6.5058,0
25190,-2.0,-2.0,1.9999,3.7481,16.5496,-2.3359,39.5,20.0,2.7381,6.6437,0
25402,-0.5498,-2.0,1.9999,-2.2901,-7.9389,-7.313,39.5,20.0,2.5931,6.6008,0
25637,-2.0,-1.8323,1.9999,-2.4351,16.4351,-6.7405,39.5,20.0,2.7001,6.5762,0
25849,1.4719,-2.0,1.9999,-3.4122,15.0992,1.374,39.5,20.0,2.6066,6.6622,0
26060,-2.0,-1.4714,-1.2368,1.6183,3.5649,-5.5344,39.5,20.0,2.6766,6.5997,0
26272,-2.0,-1.2329,1.2498,-13.2366,3.7023,2.7252,39.5,20.0,2.6783,6.6135,0
26483,-1.2744,-0.8176,1.9999,5.7252,0.3588,-2.9542,39.5,20.0,2.6187,6.5594,0
26695,1.9999,-0.5662,-1.7458,1.5802,32.4809,-11.3893,39.5,20.0,2.6294,6.5695,0
26906,1.9999,-1.9653,1.9999,-0.313,14.4351,-5.1145,39.5,20.0,2.7178,6.594,0
27118,1.9999,-0.5503,-2.0,1.9542,4.9847,6.3588,39.5,20.0,2.7689,6.6102,0
27330,1.9999,-1.7097,-0.4922,-1.8626,14.3664,-1.313,39.5,20.0,2.7191,6.5737,0
27541,1.2134,-0.6704,-2.0,-3.4122,9.2519,-1.5802,39.5,20.0,2.6414,6.6101,0
27777,1.0647,-1.8567,1.9999,7.5191,-4.5802,0.0305,39.5,20.0,2.629,6.5702,0
27988,1.9999,0.6265,-0.2246,-2.8244,16.8092,-2.6336,39.5,20.0,2.6525,6.5998,0
28200,1.4087,-0.1633,-2.0,-14.0,-6.8855,-2.3664,39.5,20.0,2.6169,6.612,0
28411,1.4087,-0.1633,-2.0,-14.0,-6.8855,-2.3664,39.5,20.0,2.6424,6.5969,0
28621,0.3022,-2.0,1.9999,-2.9542,-6.4351,1.4198,39.5,20.0,2.5921,6.6031,0
