timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
21266,-0.012,-1.0029,0.0535,-0.542,6.0534,0.3588,40.4,21.3,1.1016,6.0205,0
21478,-0.0115,-0.9995,0.0579,-0.7481,6.0305,0.687,40.4,21.3,1.1046,6.0675,0
21690,-0.0088,-0.9968,0.0503,-0.7634,6.0916,0.4885,40.4,21.3,1.1044,6.0699,0
21901,-0.0105,-0.9968,0.0588,-0.8015,6.1908,0.4885,40.4,21.3,1.1129,6.0556,0
22113,-0.0095,-1.0005,0.0552,-0.542,5.8321,0.5573,40.4,21.3,1.1143,6.0844,0
22325,-0.0171,-1.0056,0.0515,-0.2214,5.5802,0.2366,40.4,21.3,1.1086,6.0545,0
22536,-0.0127,-0.9971,0.0549,-0.7786,5.7023,0.3359,40.5,21.2,1.107,6.0441,0
22772,-0.0081,-0.9998,0.0579,-0.6336,6.229,0.3435,40.5,21.2,1.108,6.0466,0
22983,-0.0095,-1.0015,0.0623,-0.5649,6.1069,0.4885,40.5,21.2,1.0919,6.0154,0
23195,-0.0085,-0.9956,0.0576,-0.7405,5.5954,0.3206,40.5,21.2,1.1063,6.0094,0
23407,-0.0076,-0.9934,0.0586,-0.6031,5.7252,0.7328,40.5,21.2,1.1017,6.0278,0
23618,-0.0095,-1.0005,0.0527,-0.5954,6.0382,0.7939,40.5,21.2,1.1023,6.0469,0
23830,-0.0071,-1.0,0.0505,-0.5267,6.2443,0.5878,40.5,21.2,1.1028,6.0694,0
24042,-0.0071,-0.9978,0.0457,-0.5115,5.7557,0.6718,40.5,21.2,1.1086,6.068,0
24253,-0.0139,-1.0012,0.0574,-0.7405,5.9084,0.771,40.5,21.2,1.1066,6.0539,0
24465,-0.0071,-1.0054,0.053,-0.9466,5.6031,0.4122,40.5,21.2,1.1019,6.0535,0
24677,-0.0061,-0.9966,0.0532,-0.542,6.0916,0.5573,40.4,21.3,1.1016,6.0288,0
24912,-0.01,-1.0024,0.0483,-0.4656,5.5191,0.6565,40.4,21.3,1.0946,6.0153,0
25124,-0.0088,-1.0012,0.0591,-0.5267,5.9924,0.5954,40.4,21.3,1.1043,6.0135,0
25336,-0.0081,-1.011,0.0586,-0.458,5.6947,0.6718,40.4,21.3,1.1084,6.0445,0
25548,-0.0134,-1.0005,0.063,-0.1298,6.0534,0.6183,40.4,21.3,1.1076,6.0158,0
25759,-0.0034,-0.9976,0.052,-0.3664,5.7863,0.6489,40.4,21.3,1.0992,6.037,0
25971,-0.0154,-0.9973,0.0579,-0.916,5.9313,0.542,40.4,21.3,1.1062,6.0684,0
26182,-0.0042,-0.9963,0.0596,-0.7863,5.7557,0.6794,40.4,21.3,1.1122,6.0535,0
26394,-0.0066,-1.0,0.0571,-0.4733,5.9084,0.6718,40.4,21.3,1.1085,6.0819,0
26606,-0.0088,-0.9968,0.0654,-0.6183,5.9695,0.4962,40.4,21.3,1.1151,6.0557,0
