timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
5413,-0.011,-0.9983,0.0603,-0.3435,5.8931,0.374,39.6,20.0,1.0885,0.3303,0
5649,-0.0122,-0.9961,0.0547,-0.8473,5.8931,0.458,39.6,20.0,1.0748,0.3714,0
5860,-0.0166,-1.0029,0.0442,-0.2901,7.2748,0.4504,39.6,20.0,1.0893,0.4465,0
6089,-0.0056,-0.999,0.062,-0.6336,5.771,0.5496,39.6,20.0,1.0914,0.4904,0
6301,-0.0034,-1.0005,0.0562,-0.5802,6.1374,0.8321,39.6,20.0,1.0986,0.49,0
6512,-0.0073,-0.9968,0.0615,-0.1298,6.0458,0.5954,39.6,20.0,1.1013,0.4774,0
6723,-0.0125,-0.9995,0.0498,-0.771,7.0534,0.1679,39.6,20.0,1.098,0.493,0
6946,-0.0085,-1.0012,0.0566,-0.5878,6.1298,0.8244,39.6,20.0,1.0982,0.4923,0
7157,-0.011,-0.9973,0.0522,-0.4809,5.9542,0.6336,39.6,20.0,1.1041,0.4912,0
7369,-0.0112,-0.9998,0.0505,-0.7023,5.8473,0.2595,39.6,20.0,1.1004,0.497,0
7581,-0.0095,-0.9983,0.0571,-0.6412,6.0458,0.3435,39.5,20.0,1.0986,6.0001,0
7816,-0.0083,-1.0005,0.0547,-0.7099,6.0382,0.5344,39.5,20.0,1.0991,5.9918,0
8028,-0.0088,-0.9961,0.0547,-0.5725,5.8702,0.6489,39.5,20.0,1.0918,6.0161,0
8240,-0.0066,-0.9956,0.0559,-0.4656,5.6412,0.6489,39.5,20.0,1.0997,6.0011,0
8451,-0.0098,-1.0002,0.0522,-0.5344,6.1679,0.5725,39.5,20.0,1.1022,6.0677,0
8663,-0.0093,-0.988,0.0591,-0.8626,6.0153,0.9084,39.5,20.0,1.1046,6.0452,0
8874,-0.0146,-0.9983,0.0527,-0.5573,6.0305,0.5115,39.5,20.0,1.1045,6.0742,0
9085,-0.0127,-0.9976,0.0552,-0.9389,5.9466,0.3206,39.5,20.0,1.1023,6.0177,0
9297,-0.0112,-1.0046,0.0613,-0.1985,5.5802,0.3664,39.5,20.0,1.1008,6.0492,0
9509,-0.01,-0.9961,0.0525,-0.9695,5.855,0.3435,39.5,20.0,1.1078,6.0124,0
9720,-0.0122,-0.9951,0.0591,-1.229,5.8092,0.6183,39.4,20.0,1.0952,5.9748,0
9956,-0.0105,-0.9829,0.0466,-0.6412,5.7939,0.4504,39.4,20.0,1.0963,5.9649,0
10167,-0.0181,-0.9832,0.0493,-2.1603,4.7786,0.3282,39.4,20.0,1.0923,5.982,0
10379,-0.011,-0.9905,0.0505,-1.4122,5.6107,0.855,39.4,20.0,1.096,5.9766,0
10590,-0.0134,-0.9985,0.0605,-0.4962,5.7252,0.4504,39.4,20.0,1.1011,6.0236,0
10802,0.0012,-1.0029,0.0554,-0.4046,5.9847,0.4198,39.4,20.0,1.0994,6.0576,0
11014,-0.0125,-1.0081,0.0525,-0.9618,5.6489,0.8321,39.4,20.0,1.1041,6.0305,0
11225,-0.0105,-0.9998,0.0542,-0.6947,5.6641,0.6489,39.4,20.0,1.1093,6.0566,0
11437,-0.0083,-0.9971,0.054,-0.2977,5.9008,0.4351,39.4,20.0,1.1061,6.0231,0
11648,-0.0105,-0.9924,0.0547,-0.687,5.7634,0.6489,39.4,20.0,1.0998,6.0607,0
11860,-0.0103,-0.9944,0.0554,-0.9618,5.9542,0.626,39.5,20.0,1.1006,6.0311,0
12096,-0.01,-0.998,0.0574,-0.8397,6.0916,0.6794,39.5,20.0,1.1068,6.0042,0
12307,-0.0098,-0.9961,0.0588,-0.8473,6.0153,0.6031,39.5,20.0,1.0999,5.9998,0
12519,-0.01,-0.9988,0.0569,-0.771,6.2901,0.4275,39.5,20.0,1.1029,6.0106,0
12731,-0.0076,-1.001,0.0532,-0.6565,6.2977,0.3664,39.5,20.0,1.104,6.0219,0
12942,-0.0054,-0.9973,0.0525,-0.7099,6.145,0.5725,39.5,20.0,1.1061,6.0126,0
13154,-0.0083,-0.9944,0.0588,-0.6565,6.0153,0.3206,39.5,20.0,1.1087,6.056,0
13365,-0.0051,-0.9976,0.0593,-0.5496,6.1527,0.5878,39.5,20.0,1.1054,6.0314,0
13577,-0.0078,-0.9954,0.0579,-0.6183,5.9542,0.5725,39.5,20.0,1.1077,6.0459,0
13789,-0.0066,-0.9988,0.0581,-0.7634,6.0229,0.3435,39.5,20.0,1.1084,6.0459,0
14000,-0.0085,-0.9988,0.0554,-0.542,6.1145,0.2824,39.4,20.0,1.1027,5.9851,0
14236,-0.0068,-0.9988,0.063,-0.6183,6.0687,0.5573,39.4,20.0,1.1009,6.0182,0
14447,-0.0071,-0.9976,0.0574,-0.7328,6.2366,0.3893,39.4,20.0,1.1038,5.9563,0
14659,-0.0061,-0.999,0.0532,-0.1832,5.8168,0.313,39.4,20.0,1.0982,5.9892,0
14871,-0.0383,-1.0127,0.0386,-1.8397,3.458,0.374,39.4,20.0,1.1046,5.9941,0
15082,-0.0088,-0.9995,0.0598,-0.5725,6.0382,0.4656,39.4,20.0,1.1076,5.9966,0
15294,-0.0081,-0.9995,0.0505,-0.5725,6.0076,0.6489,39.4,20.0,1.104,6.0095,0
15505,-0.0085,-0.9985,0.0537,-0.8779,6.0,0.7099,39.4,20.0,1.1164,6.0098,0
15717,-0.0103,-1.001,0.0525,-0.5573,5.8397,0.687,39.4,20.0,1.1087,6.0238,0
15928,-0.0085,-0.9968,0.054,-0.7099,5.916,0.4733,39.4,20.0,1.1036,6.0088,0
16140,-0.0085,-1.0012,0.0535,-0.8092,5.9313,0.4962,39.4,20.0,1.1025,5.9875,0
16376,-0.0095,-0.9973,0.0608,-0.7023,5.8244,0.5649,39.4,20.0,1.0989,5.9858,0
16587,-0.0071,-0.9956,0.0579,-0.5344,5.8855,0.7252,39.4,20.0,1.0979,5.9731,0
16799,-0.0063,-0.9966,0.0559,-0.4885,5.6641,0.374,39.4,20.0,1.0932,6.0184,0
17010,-0.0098,-0.998,0.0562,-0.4885,5.9695,0.7634,39.4,20.0,1.1064,6.0272,0
17222,-0.0078,-0.9998,0.0508,-0.7863,6.1221,0.5344,39.4,20.0,1.0977,6.0447,0
17434,-0.011,-1.0044,0.0505,-0.5954,5.9847,0.6489,39.4,20.0,1.1024,6.0127,0
17645,-0.009,-1.0049,0.0559,-0.7786,6.2443,0.6031,39.4,20.0,1.1045,6.061,0
17857,-0.0081,-0.9983,0.0518,-0.7328,5.7099,0.3664,39.4,20.0,1.1087,6.0317,0
18068,-0.0098,-0.9973,0.0564,-0.5344,5.9466,0.7023,39.4,20.0,1.1157,6.034,0
18280,-0.0063,-1.0024,0.0569,-0.6718,5.9618,0.4046,39.4,20.0,1.0966,6.0067,0
18516,-0.011,-0.9978,0.0605,-0.542,5.8626,0.1145,39.4,20.0,1.1038,5.9847,0
18727,-0.0115,-0.9939,0.0542,-0.4504,5.8855,0.687,39.4,20.0,1.1023,5.955,0
18939,-0.0083,-0.9963,0.0488,-0.7099,5.9466,0.5954,39.4,20.0,1.1029,5.9882,0
19150,-0.0081,-0.9946,0.0535,-0.7634,5.5191,0.7023,39.4,20.0,1.1182,6.0518,0
19362,-0.0054,-0.9988,0.052,-0.5115,5.8626,0.2901,39.4,20.0,1.1083,6.0341,0
19573,-0.009,-0.9983,0.0581,-0.6107,5.9084,0.374,39.4,20.0,1.1105,6.0599,0
19785,-0.0054,-0.9983,0.0552,-0.8168,5.5802,0.626,39.4,20.0,1.1107,6.0295,0
19996,-0.0076,-0.9961,0.0544,-0.5191,6.2214,0.3053,39.4,20.0,1.1098,6.0485,0
20208,-0.0061,-1.0017,0.0571,-0.916,5.9924,0.5267,39.4,20.0,1.1113,6.0321,0
20419,-0.0059,-1.0015,0.0552,-0.6031,5.8931,0.3206,39.4,20.0,1.1024,6.022,0
20655,-0.0049,-1.0085,0.0459,-0.5038,5.8397,0.5802,39.4,20.0,1.1038,5.977,0
20866,-0.0098,-0.99,0.0605,-0.3511,5.7634,0.4809,39.4,20.0,1.1035,6.0074,0
21078,-0.0081,-1.0022,0.0557,-0.8931,5.6336,0.4733,39.4,20.0,1.1023,6.0019,0
21289,-0.0042,-0.9971,0.0522,-1.0076,5.6718,0.4504,39.4,20.0,1.1064,6.0502,0
21501,-0.0107,-1.001,0.05,-0.5267,6.1985,0.4122,39.4,20.0,1.1084,6.0361,0
21712,-0.009,-1.0022,0.0566,-0.374,5.8626,0.4962,39.4,20.0,1.1068,6.0674,0
21924,-0.0085,-1.0002,0.0586,-0.626,6.0305,0.4885,39.4,20.0,1.1068,6.0366,0
22135,-0.0144,-0.9993,0.0559,-0.3893,5.9924,0.3206,39.4,20.0,1.1056,6.0603,0
22347,-0.0054,-1.0032,0.0547,-0.4962,5.8473,0.6489,39.4,20.0,1.1125,6.0407,0
22558,-0.0083,-0.9998,0.0542,-0.6489,5.9618,0.313,39.3,20.0,1.105,5.9874,0
22794,-0.0083,-0.9968,0.0547,-0.5802,6.3511,0.5878,39.3,20.0,1.0933,5.9962,0
23005,-0.0088,-0.9983,0.0554,-0.5954,6.084,0.5267,39.3,20.0,1.0978,6.0199,0
23217,-0.0105,-0.999,0.0486,-0.5878,5.5802,0.6565,39.3,20.0,1.1004,6.0265,0
23428,-0.0081,-0.9983,0.0552,-0.6947,5.9924,0.5496,39.3,20.0,1.1113,6.0562,0
23640,-0.0105,-1.0056,0.0576,-0.6107,5.8702,0.4885,39.3,20.0,1.1126,6.0462,0
23851,-0.0093,-0.9998,0.0591,-0.8702,5.9313,0.626,39.3,20.0,1.1071,6.0482,0
24063,-0.0051,-0.9985,0.0522,-0.4504,6.1221,0.6412,39.3,20.0,1.113,6.0792,0
24275,-0.0105,-0.9985,0.0522,-0.8092,5.8321,0.5496,39.3,20.0,1.1086,6.0329,0
24486,-0.0071,-1.0002,0.054,-0.5878,5.9695,0.3664,39.3,20.0,1.1136,6.0458,0
24698,-0.0073,-1.0029,0.0618,-0.7481,5.8779,0.3588,39.4,20.0,1.1017,6.0244,0
24934,-0.0071,-0.9958,0.0518,-0.5115,6.0305,0.6031,39.4,20.0,1.0992,5.9539,0
25145,-0.0073,-0.9993,0.0549,-0.8702,5.9847,0.3282,39.4,20.0,1.0965,5.9919,0
25357,-0.0085,-1.0054,0.0554,-0.6031,6.0534,0.6718,39.4,20.0,1.1005,6.0134,0
25568,-0.0076,-0.9993,0.0518,-0.4809,5.6947,0.4046,39.4,20.0,1.1012,6.0468,0
25780,-0.0061,-0.9971,0.0571,-0.5267,6.1374,0.5496,39.4,20.0,1.1049,6.0344,0
25991,-0.0046,-1.0156,0.0535,-0.6183,6.0076,0.6183,39.4,20.0,1.1188,6.055,0
26203,-0.0032,-0.9912,0.0559,-0.8168,6.0,0.3435,39.4,20.0,1.1047,6.0393,0
26414,-0.0063,-1.0073,0.0542,-0.5267,5.8779,0.3588,39.4,20.0,1.107,6.0386,0
26626,-0.0112,-0.9946,0.0503,-0.5573,6.2137,0.4733,39.4,20.0,1.1056,6.0625,0
26838,-0.0044,-0.9995,0.0571,-0.7405,5.916,0.4885,39.3,20.0,1.1045,6.0045,0
27074,-0.0066,-0.9978,0.0542,-0.8397,6.0916,0.5038,39.3,20.0,1.0951,6.0004,0
27285,-0.0073,-1.0022,0.0452,-0.8855,5.8321,0.6718,39.3,20.0,1.1032,5.9459,0
27497,-0.01,-0.9868,0.0596,-0.3588,5.9618,0.4733,39.3,20.0,1.0978,6.0461,0
27709,-0.0095,-1.001,0.0564,-0.6336,6.0687,0.4733,39.3,20.0,1.1093,6.0374,0
27920,-0.0056,-0.9966,0.0574,-0.9924,5.9237,0.6107,39.3,20.0,1.1158,6.0703,0
28132,-0.0063,-0.9988,0.0552,-0.4198,5.5954,0.2748,39.3,20.0,1.1163,6.0453,0
28343,-0.0063,-1.0042,0.0493,-0.0076,6.1985,0.4122,39.3,20.0,1.1137,6.0419,0
28555,-0.0139,-1.0061,0.0503,-0.6794,5.6794,0.6031,39.3,20.0,1.1114,6.0502,0
28766,-0.0059,-0.9973,0.052,-0.9389,5.8702,0.2443,39.3,20.0,1.1071,6.0361,0
28978,-0.0103,-0.991,0.0483,-0.2977,5.8931,0.7634,39.3,20.0,1.1037,6.0228,0
29214,-0.0066,-0.9963,0.0574,-0.4809,6.2061,0.3359,39.3,20.0,1.0966,5.9924,0
29425,-0.0093,-0.9993,0.0544,-0.6565,5.8092,0.3435,39.3,20.0,1.1031,6.0198,0
29637,-0.0071,-0.9993,0.0515,-0.5344,5.8244,0.6336,39.3,20.0,1.1079,6.0228,0
29848,-0.0056,-0.9985,0.0554,-0.6412,5.8321,0.4885,39.3,20.0,1.1066,6.0566,0
30060,-0.0078,-0.998,0.0583,-0.458,5.916,0.3588,39.3,20.0,1.1105,6.0187,0
30271,-0.0059,-0.9956,0.0562,-0.4504,5.7405,0.3817,39.3,20.0,1.1136,6.0398,0
30483,-0.0112,-0.9998,0.0588,-0.3053,5.8244,0.6947,39.3,20.0,1.1066,6.0513,0
30694,-0.009,-0.9985,0.0542,-0.626,6.0611,0.3664,39.3,20.0,1.1075,6.0352,0
