timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
18055,-0.0103,-0.998,0.0537,-0.6183,5.9389,0.6336,38.6,21.4,1.0961,6.0477,0
18267,-0.0112,-0.999,0.0583,-0.7328,5.9313,0.6565,38.7,21.4,1.0969,6.0254,0
18503,-0.0088,-0.9998,0.0581,-0.5344,5.7481,0.542,38.7,21.4,1.1046,5.9955,0
18714,-0.0059,-0.9983,0.0547,-0.542,6.313,0.6641,38.7,21.4,1.1015,6.0151,0
18926,-0.0042,-1.0002,0.0564,-0.7939,6.2901,0.4275,38.7,21.4,1.1094,6.0462,0
19137,-0.0083,-1.0024,0.0583,-0.9313,5.9237,0.5038,38.7,21.4,1.1094,6.0351,0
19349,-0.009,-0.9995,0.052,-0.7863,6.0458,0.4809,38.7,21.4,1.1152,6.0494,0
19560,-0.009,-1.0005,0.0576,-0.7176,6.2519,0.4809,38.7,21.4,1.1068,6.0443,0
19772,-0.0073,-1.0007,0.0576,-0.626,5.8702,0.5267,38.7,21.4,1.1146,6.0659,0
19983,-0.0078,-1.002,0.053,-0.8168,6.0611,0.5344,38.7,21.4,1.1124,6.049,0
20195,-0.0083,-0.9998,0.053,-0.8702,6.0687,0.9542,38.7,21.4,1.1092,6.0646,0
20407,-0.0051,-0.9968,0.0515,-0.687,5.9695,0.374,38.6,22.4,1.1101,6.0395,0
20643,-0.011,-1.0,0.0557,-0.5038,5.8092,0.6412,38.6,22.4,1.107,6.0085,0
20854,-0.0095,-0.999,0.0625,-0.8779,5.8702,0.5496,38.6,22.4,1.1021,5.9052,0
21066,-0.0083,-0.9968,0.0535,-0.4809,6.0305,0.4656,38.6,22.4,1.082,5.9515,0
21278,-0.0059,-1.001,0.0574,-0.6031,6.1832,0.5878,38.6,22.4,1.0803,5.8906,0
21489,-0.0063,-0.9963,0.0576,-0.626,5.9389,0.5496,38.6,22.4,1.0896,5.9521,0
21701,-0.0071,-1.0,0.0525,-0.5649,5.9084,0.4351,38.6,22.4,1.0843,5.9212,0
21912,-0.0095,-0.9968,0.0483,-0.687,6.0382,0.0,38.6,22.4,1.0812,5.9166,0
22124,-0.0073,-0.9998,0.0579,-0.7481,6.1374,0.6412,38.6,22.4,1.0763,5.9451,0
22335,-0.0156,-0.999,0.0574,-0.8397,5.916,0.4733,38.6,22.4,1.0812,5.9237,0
22547,-0.0073,-0.9814,0.0576,-1.3206,6.0229,0.6031,38.6,23.4,1.0674,5.8855,0
22783,-0.0166,-1.0063,0.0452,-1.9313,6.0916,0.2672,38.6,23.4,1.0736,5.9483,0
22994,-0.0366,-1.019,0.0405,0.7252,5.6565,0.4427,38.6,23.4,1.0861,5.9447,0
23206,-0.0007,-0.9973,0.0464,0.4046,5.313,0.4504,38.6,23.4,1.1004,6.0032,0
23418,-0.0078,-1.0042,0.0493,-0.3969,6.1069,0.4885,38.6,23.4,1.0989,5.9855,0
23629,-0.0105,-0.9961,0.0537,-1.1527,5.313,0.084,38.6,23.4,1.0938,6.0012,0
23841,-0.012,-0.9995,0.0569,-0.3282,5.9695,0.2901,38.6,23.4,1.0907,6.0069,0
24052,-0.012,-1.0017,0.0505,-0.2443,5.9771,0.542,38.6,23.4,1.0959,5.9663,0
24264,-0.0122,-0.9961,0.0574,-0.5191,6.0076,0.542,38.6,23.4,1.0938,5.9946,0
24475,-0.0078,-0.9905,0.0603,-0.1221,5.5573,0.9084,38.6,23.4,1.0951,5.9938,0
24687,-0.0078,-1.001,0.0618,-0.4504,5.7328,0.6947,38.6,23.4,1.0804,5.959,0
24923,-0.0144,-1.0061,0.0439,-1.1985,5.4656,0.4198,38.6,23.4,1.0818,5.9425,0
25134,-0.0066,-1.0005,0.0566,-0.7557,6.2137,0.3511,38.6,23.4,1.0876,5.9676,0
25346,-0.009,-0.9998,0.0552,-0.8168,6.0382,0.626,38.6,23.4,1.0976,5.9974,0
25557,-0.012,-0.9998,0.0542,-0.6565,5.8779,0.6336,38.6,23.4,1.0995,6.0129,0
25769,-0.0085,-1.0022,0.0598,-0.6641,6.0458,0.5191,38.6,23.4,1.096,5.9912,0
25980,-0.0078,-0.9971,0.0571,-0.4885,6.0076,0.4809,38.6,23.4,1.0885,6.0103,0
26192,-0.0068,-1.0002,0.0566,-0.8779,5.8626,0.4122,38.6,23.4,1.0966,5.9991,0
26403,-0.0083,-0.9995,0.0544,-0.3969,5.8397,0.6794,38.6,23.4,1.0931,5.9866,0
26615,-0.0137,-0.9971,0.0522,-0.6565,5.7099,0.5115,38.6,23.4,1.0931,5.9995,0
26826,-0.0054,-1.0046,0.0552,-0.7863,5.9389,0.4733,38.5,23.4,1.0898,5.9659,0
27062,-0.0115,-0.9988,0.0642,-0.5115,6.1756,0.5038,38.5,23.4,1.0884,5.9497,0
27273,-0.0144,-0.9939,0.0593,-0.5573,5.8473,0.4885,38.5,23.4,1.0867,5.9496,0
27485,-0.0076,-1.0034,0.0515,-0.374,5.8702,0.6412,38.5,23.4,1.0932,6.0107,0
27696,-0.0049,-0.998,0.0601,-0.3664,5.8397,0.4962,38.5,23.4,1.094,5.9978,0
