timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
19760,-0.0093,-0.9968,0.0596,-0.5496,5.4885,0.7634,43.7,27.4,1.1296,6.1023,0
19972,-0.0132,-0.9985,0.0583,-0.6947,5.4122,0.6947,43.7,27.4,1.1221,6.1176,0
20184,-0.0132,-0.9924,0.0576,-0.6489,5.4198,0.5878,43.7,27.4,1.1247,6.1166,0
20395,-0.0076,-0.9958,0.0557,-0.5573,5.4885,0.5573,43.8,27.4,1.1318,6.1166,0
20631,-0.0073,-1.0073,0.0574,-0.3282,5.7023,0.8092,43.8,27.4,1.1259,6.0985,0
20842,-0.0105,-0.9988,0.0515,-0.5115,5.9084,0.4962,43.8,27.4,1.1309,6.0996,0
21054,-0.0144,-1.0015,0.0571,-0.8168,5.4198,0.5267,43.8,27.4,1.1322,6.1337,0
21265,-0.0085,-0.991,0.0613,-0.9084,5.4427,0.6489,43.8,27.4,1.1299,6.1008,0
21477,-0.0132,-1.0034,0.0576,-0.7481,5.3435,0.7328,43.8,27.4,1.124,6.0944,0
21689,-0.0076,-0.9954,0.0596,-0.5496,5.5496,0.5344,43.8,27.4,1.1202,6.1121,0
21900,-0.0073,-0.9937,0.0552,-0.855,5.8168,0.4809,43.8,27.4,1.1212,6.0924,0
22112,-0.0161,-0.9973,0.0503,-0.4275,5.5115,0.7557,43.8,27.4,1.1241,6.124,0
22324,-0.0149,-0.9785,0.0454,-0.1527,5.7634,0.6794,43.8,27.4,1.1216,6.0896,0
22535,-0.0112,-0.9988,0.0576,-0.8244,5.5802,0.771,43.6,27.4,1.1263,6.1111,0
22771,-0.0081,-0.9995,0.0547,-0.6489,5.5802,0.5725,43.6,27.4,1.124,6.083,0
22982,0.0024,-0.9902,0.0503,-1.6794,5.2901,0.4504,43.6,27.4,1.1159,6.0916,0
23194,-0.0076,-0.9993,0.0579,-0.4351,5.8015,0.6031,43.6,27.4,1.1253,6.1231,0
