timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
30064,-0.009,-0.9983,0.0559,-0.8321,6.229,0.5038,38.3,30.5,1.0985,5.9639,0
30275,-0.0129,-0.9958,0.0566,-0.6183,5.8779,0.4962,38.3,30.5,1.09,5.9823,0
30487,-0.0083,-1.0,0.0576,-0.5267,6.1908,0.6183,38.3,30.5,1.0939,5.9682,0
30698,-0.0081,-0.9995,0.0569,-0.458,5.9542,0.5115,38.3,30.5,1.0898,5.9664,0
30910,-0.002,-0.9985,0.0547,-0.6794,5.7481,0.6565,38.3,30.5,1.0977,5.9829,0
31121,-0.0059,-1.002,0.051,-0.7328,5.8092,0.4809,38.3,28.7,1.0803,5.9253,0
31357,-0.009,-0.999,0.0559,-0.6107,6.1756,0.458,38.3,28.7,1.0876,5.9118,0
31568,-0.0049,-1.0015,0.0562,-0.7557,6.0076,0.7023,38.3,28.7,1.0884,5.9642,0
31780,-0.0051,-0.9978,0.0581,-0.458,6.1298,0.4198,38.3,28.7,1.0963,5.9961,0
31992,-0.0103,-0.9973,0.0566,-0.6794,5.9237,0.2137,38.3,28.7,1.0922,5.9661,0
32203,-0.0068,-0.9968,0.0579,-0.5725,6.0382,0.6489,38.3,28.7,1.0873,5.9826,0
32415,-0.0125,-1.0037,0.0569,-0.4198,6.0153,0.687,38.3,28.7,1.1002,5.9635,0
32626,-0.0105,-1.002,0.0554,-0.6641,6.084,0.6641,38.3,28.7,1.0936,5.9963,0
32838,-0.009,-0.9988,0.0581,-0.542,6.1527,0.2748,38.3,28.7,1.0879,5.9645,0
33049,-0.0098,-1.0002,0.0559,-0.5344,5.9313,0.7023,38.3,28.7,1.0945,5.993,0
33261,-0.0071,-1.0039,0.0554,-0.7786,6.0153,0.6031,38.2,30.6,1.0845,5.9451,0
33497,-0.0105,-0.9971,0.0569,-0.4046,5.6794,0.6947,38.2,30.6,1.0903,5.9132,0
33708,-0.0054,-0.9963,0.0615,-0.7405,6.0687,0.7557,38.2,30.6,1.0878,5.9658,0
33920,-0.0042,-0.9993,0.0569,-0.7252,6.2137,0.5191,38.2,30.6,1.0926,5.9859,0
34131,-0.0051,-0.999,0.0535,-0.6794,5.5191,0.8931,38.2,30.6,1.0856,5.9654,0
34343,-0.0071,-0.9976,0.0527,-0.6641,6.2061,0.7099,38.2,30.6,1.0919,5.972,0
34555,-0.0083,-0.9968,0.052,-0.4198,5.9389,0.4809,38.2,30.6,1.0948,5.9698,0
34766,-0.0088,-0.9951,0.0613,-0.9542,6.0992,0.5115,38.2,30.6,1.0918,5.9789,0
34978,-0.0076,-0.9978,0.0547,-0.5573,5.916,0.2824,38.2,30.6,1.1032,5.9676,0
35189,-0.0093,-0.9963,0.0559,-0.6183,5.7939,0.6718,38.2,30.6,1.0909,6.0007,0
35401,-0.0107,-1.0007,0.0579,-0.626,6.0,0.6031,38.3,30.5,1.0881,5.929,0
35637,-0.012,-0.9976,0.0566,-0.4504,6.0153,0.4275,38.3,30.5,1.0849,5.9135,0
35848,-0.0085,-0.9983,0.0571,-0.6336,6.0534,0.3359,38.3,30.5,1.0836,5.9581,0
36060,-0.0081,-0.9976,0.0535,-0.4885,5.6794,0.4275,38.3,30.5,1.0928,5.9712,0
36271,-0.0081,-0.9973,0.0576,-0.4656,5.7786,0.5191,38.3,30.5,1.0964,5.965,0
36483,-0.0073,-0.9995,0.0525,-0.5954,5.9389,0.3282,38.3,30.5,1.0945,5.9834,0
36694,-0.0061,-0.9963,0.0566,-0.8168,5.9084,0.5115,38.3,30.5,1.0935,5.942,0
36906,-0.0105,-0.9998,0.0566,-0.6107,5.9771,0.3893,38.3,30.5,1.0933,5.9678,0
37117,-0.0115,-0.9961,0.0583,-0.542,5.6718,0.5267,38.3,30.5,1.092,5.9728,0
37329,-0.01,-0.9985,0.0593,-0.3588,5.9771,0.4046,38.3,30.5,1.0911,6.0022,0
37541,-0.0029,-1.0,0.0583,-0.8244,5.9237,0.6183,38.2,30.6,1.0751,5.9586,0
37777,-0.0093,-0.9985,0.0591,-0.5802,5.8855,0.5649,38.2,30.6,1.0874,5.9173,0
37988,-0.0068,-0.9973,0.0579,-0.5954,6.2061,0.4198,38.2,30.6,1.0885,5.9612,0
38200,-0.0071,-0.9932,0.0552,-0.7252,5.8015,0.5802,38.2,30.6,1.0914,5.9703,0
38411,-0.0083,-0.9961,0.0527,-0.8397,6.0992,0.4046,38.2,30.6,1.0908,5.9723,0
38623,-0.0088,-1.0002,0.0601,-0.4275,6.2061,0.3893,38.2,30.6,1.0937,5.9847,0
38834,-0.0125,-0.9983,0.0542,-0.7939,5.8397,0.5038,38.2,30.6,1.093,5.9702,0
39046,-0.0083,-0.998,0.0571,-0.4198,5.9618,0.7786,38.2,30.6,1.0901,6.0037,0
39258,-0.0088,-0.9988,0.0559,-0.7557,6.0534,0.5191,38.2,30.6,1.0887,5.9693,0
39469,-0.0073,-0.9993,0.0513,-0.6412,5.9313,0.7099,38.2,30.6,1.0968,5.9972,0
39681,-0.0081,-0.9983,0.0566,-0.6565,6.2824,0.4427,38.3,30.5,1.0849,5.9279,0
39917,-0.0068,-0.999,0.0608,-0.7023,6.0382,0.5802,38.3,30.5,1.0852,5.9146,0
40128,-0.0073,-0.9988,0.0591,-0.3588,5.8626,0.6489,38.3,30.5,1.0825,5.9842,0
40340,-0.0107,-1.0007,0.0554,-0.542,6.0229,0.4962,38.3,30.5,1.0967,5.9705,0
40551,-0.0059,-1.0017,0.0547,-0.4809,6.1069,0.2443,38.3,30.5,1.0963,5.9668,0
40763,-0.0103,-1.0012,0.0547,-0.5267,6.0,0.4046,38.3,30.5,1.0942,5.984,0
40974,-0.0078,-0.9973,0.0632,-0.687,5.5573,0.7634,38.3,30.5,1.1052,5.97,0
41186,-0.0071,-0.9995,0.0627,-0.6565,6.084,0.4733,38.3,30.5,1.0918,5.9799,0
41397,-0.0122,-0.9968,0.0569,-0.6031,5.8168,0.5115,38.3,30.5,1.0867,5.9679,0
41609,-0.0081,-1.0007,0.0569,-0.6412,5.8244,0.5725,38.3,30.5,1.0976,5.9867,0
41820,-0.0061,-1.0007,0.0549,-0.6107,5.9771,0.3893,38.2,32.7,1.0818,5.934,0
42056,-0.012,-0.9995,0.054,-0.458,6.2137,0.3664,38.2,32.7,1.0795,5.9178,0
42267,-0.0129,-1.0017,0.0569,-0.6565,6.3817,0.4504,38.2,32.7,1.0875,5.9686,0
42479,-0.01,-0.9968,0.0557,-0.6489,5.5725,0.6489,38.2,32.7,1.0884,5.9698,0
42690,-0.0056,-0.9995,0.0493,-0.6336,6.1221,0.3817,38.2,32.7,1.0901,5.9696,0
42902,-0.0059,-0.9993,0.0576,-0.7786,6.0153,0.7634,38.2,32.7,1.1018,6.002,0
43113,-0.0032,-0.9976,0.0547,-0.6489,6.1221,0.5344,38.2,32.7,1.0965,5.972,0
43325,-0.009,-0.9976,0.0564,-0.7786,5.9084,0.6489,38.2,32.7,1.0893,5.9998,0
43537,-0.0059,-0.9963,0.0569,-0.8779,5.7786,0.313,38.2,32.7,1.0929,5.971,0
43748,-0.0093,-0.9966,0.0579,-0.4885,5.916,0.458,38.2,32.7,1.0924,5.9835,0
43960,-0.0037,-0.9985,0.0579,-0.9084,6.1679,0.6947,38.2,32.7,1.0945,5.9471,0
44196,-0.0073,-0.9958,0.0554,-0.3359,5.7481,0.5344,38.2,32.7,1.0807,5.9154,0
44407,-0.0076,-0.9966,0.0535,-0.7939,6.0916,0.6412,38.2,32.7,1.0835,5.9974,0
44619,-0.0132,-0.9973,0.0605,-0.5344,5.8397,0.5191,38.2,32.7,1.0992,5.9696,0
44830,-0.0076,-0.9993,0.0532,-0.5954,5.9771,0.542,38.2,32.7,1.0932,5.9814,0
45042,-0.0054,-0.9985,0.0576,-0.4504,5.9924,0.2366,38.2,32.7,1.0947,5.9713,0
45253,-0.0073,-0.9976,0.0554,-0.6794,5.8779,0.8244,38.2,32.7,1.0893,5.9756,0
45465,-0.0105,-1.0002,0.0596,-0.5267,6.0229,0.4885,38.2,32.7,1.0876,5.9735,0
45676,-0.0054,-0.9998,0.0579,-0.6031,5.9237,0.4656,38.2,32.7,1.1,5.9842,0
45888,-0.0068,-1.0012,0.0581,-0.5573,6.0992,0.4809,38.2,32.7,1.0907,5.9714,0
46099,-0.0081,-0.9998,0.0535,-0.5267,5.8855,0.8168,38.2,32.7,1.0816,5.9319,0
46335,-0.0061,-1.0017,0.0571,-0.626,6.0611,0.3969,38.2,32.7,1.0789,5.9168,0
46546,-0.0081,-1.0012,0.0527,-0.4427,5.8855,0.3817,38.2,32.7,1.0881,5.985,0
46758,-0.0107,-0.9958,0.0598,-0.4504,5.916,0.3664,38.2,32.7,1.0952,5.9704,0
46969,-0.0063,-1.0015,0.0491,-0.5115,5.9924,0.6641,38.2,32.7,1.0904,5.9878,0
47181,-0.0081,-0.9983,0.0566,-0.6794,6.0305,0.5725,38.2,32.7,1.096,5.9698,0
47392,-0.002,-0.9993,0.0564,-0.6489,6.1069,0.4275,38.2,32.7,1.0973,5.9708,0
47604,-0.0059,-1.0039,0.0574,-0.5954,5.8931,0.5878,38.2,32.7,1.09,5.9709,0
47815,-0.0039,-0.999,0.0603,-0.6565,5.7634,0.6183,38.2,32.7,1.0921,5.9716,0
48027,-0.0061,-0.999,0.0537,-0.5954,6.4046,0.6107,38.2,32.7,1.0933,6.0027,0
