timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
9058,-2.0,-2.0,1.9999,-12.7176,-2.4733,1.4656,37.8,20.0,2.2067,7.3616,0
9269,-2.0,-0.5754,1.8208,0.0,23.9542,3.5573,37.8,20.0,2.2145,7.4049,0
9481,-2.0,0.0107,-0.6028,-2.5649,12.5344,2.9847,37.8,20.0,2.2074,7.4101,0
9692,1.6289,-2.0,1.9999,1.7557,2.5725,1.9466,37.8,20.0,2.0313,7.4455,0
9927,1.9999,0.2898,1.3098,-4.2824,11.1603,-1.3435,37.8,20.0,2.1507,7.4809,0
10139,-2.0,-1.2639,1.9999,1.7634,2.7328,3.1908,37.8,20.0,2.1277,7.4781,0
10350,-2.0,1.9999,-2.0,-6.3359,10.5038,2.7023,37.8,20.0,2.2038,7.4557,0
10562,0.5845,0.2634,-2.0,-2.5725,16.9618,-6.8321,37.8,20.0,2.1402,7.4826,0
10773,0.8093,1.8118,-2.0,2.3359,-6.0916,-2.8626,37.8,20.0,2.1595,7.446,0
10985,-0.7312,-1.2834,-2.0,6.458,3.8779,-3.687,37.8,20.0,2.1104,7.4414,0
11197,0.6355,1.7371,-2.0,3.6412,6.7176,1.2061,37.8,20.0,2.2573,7.4557,0
11409,-0.8071,-1.6926,1.1995,2.626,11.0076,-6.458,37.8,20.0,2.1311,7.4754,0
11620,-2.0,-1.2861,1.9999,-8.1298,13.1221,-0.3664,37.8,20.0,2.1334,7.483,0
11832,-2.0,1.9999,0.4907,4.0382,-2.1374,-6.5191,37.8,20.0,2.1606,7.5471,0
12067,1.3838,-2.0,1.9999,-4.5954,21.8015,-1.1527,37.8,20.0,2.2546,7.4795,0
12279,-1.5042,1.9999,-2.0,-7.229,11.084,6.5802,37.8,20.0,2.1979,7.5218,0
12491,-2.0,-2.0,0.0559,-3.8321,16.9847,-5.0992,37.8,20.0,2.1313,7.457,0
12702,1.9999,-1.8718,1.9999,-2.9237,23.2137,3.1603,37.8,20.0,2.0831,7.4706,0
12914,1.9999,-1.0674,-0.6062,-6.9618,-3.916,-5.6412,37.8,20.0,2.1529,7.5692,0
13125,-2.0,-0.6785,-0.0935,-7.5649,-6.0,-1.2519,37.8,20.0,2.1636,7.4836,0
13337,1.8315,-2.0,1.9999,3.6489,-2.771,-2.9771,37.8,20.0,2.1541,7.5496,0
13548,-1.8582,1.0928,-2.0,5.8015,3.4046,4.0076,37.8,20.0,2.0445,7.4949,0
13760,-2.0,-2.0,1.9999,0.4885,18.7176,6.3511,37.8,20.0,2.239,7.4947,0
13972,-2.0,0.2288,-2.0,-0.1145,8.7863,-3.7634,37.8,20.0,2.1254,7.4628,0
14207,-2.0,-1.7886,1.4133,-0.3588,14.7176,1.0687,37.8,20.0,2.1801,7.3871,0
14419,1.9999,-0.5876,1.9346,1.5573,7.0458,1.5191,37.8,20.0,2.0605,7.3887,0
14631,-2.0,-0.4722,-2.0,-7.1603,-5.8473,0.2519,37.8,20.0,2.1832,7.369,0
14842,-2.0,-0.4722,-2.0,-7.1603,-5.8473,0.2519,37.8,20.0,2.1005,7.4021,0
15053,-2.0,-0.4722,-2.0,-7.1603,-5.8473,0.2519,37.8,20.0,2.1316,7.381,0
15263,-1.4983,1.6636,-2.0,0.6947,1.3359,2.7863,37.8,20.0,2.1258,7.3732,0
15474,-2.0,-2.0,-0.6963,-3.6336,3.2137,7.7023,37.8,20.0,2.1623,7.3641,0
15686,1.9999,0.9946,-2.0,-2.5496,7.6489,1.5267,37.8,20.0,2.1171,7.3703,0
15897,-2.0,1.9999,-2.0,-1.4198,1.2366,-6.4122,37.8,20.0,2.1407,7.3466,0
16109,0.2644,-1.78,-2.0,-3.1603,19.9313,-3.0534,37.8,20.0,2.0534,7.3824,0
16344,-0.8677,-2.0,1.9999,-1.8702,4.1908,3.4275,37.8,20.0,2.1542,7.3714,0
16556,1.6885,-0.8938,0.272,2.3817,12.0229,-4.9008,37.8,20.0,2.0718,7.406,0
16768,-2.0,-2.0,-0.7061,4.1374,4.3511,1.3511,37.8,20.0,2.0466,7.3721,0
16979,0.4158,-2.0,0.936,-2.5725,16.5649,-3.771,37.8,20.0,2.0676,7.3769,0
17190,1.9999,1.9999,0.8738,4.3435,0.6565,3.4198,37.8,20.0,2.1369,7.3456,0
17402,-2.0,-1.927,-0.9497,4.9618,-8.3206,-3.1832,37.8,20.0,2.1335,7.3803,0
17614,-0.0999,0.2695,-2.0,9.1603,1.1145,-6.4962,37.8,20.0,2.2324,7.3016,0
17825,0.4229,-0.4895,-2.0,-4.9389,3.6641,3.0916,37.8,20.0,2.2334,7.3347,0
18037,0.4229,-0.4895,-2.0,-4.9389,3.6641,3.0916,37.8,20.0,2.2234,7.3478,0
18247,-0.3071,-1.1699,1.9999,-1.855,12.8473,-2.4656,37.8,20.0,2.178,7.3762,0
18482,0.8989,-0.9653,-2.0,-4.5725,9.5802,-0.2977,37.8,20.0,2.277,7.3786,0
18694,-2.0,-0.522,-1.4336,-0.5038,14.1679,1.5267,37.8,20.0,2.1528,7.4001,0
18905,-2.0,-2.0,-0.0312,-7.771,10.1145,-1.5878,37.8,20.0,2.2921,7.3587,0
19117,-2.0,-2.0,-0.0312,-7.771,10.1145,-1.5878,37.8,20.0,2.3173,7.3563,0
19327,1.9999,-2.0,1.7554,2.8244,15.1298,0.4427,37.8,20.0,2.2339,7.359,0
19539,0.2568,0.0591,1.9999,5.5573,-5.2137,-0.9313,37.8,20.0,2.3688,7.3454,0
19750,1.9999,-1.418,0.4546,0.6947,3.7481,-1.9847,37.8,20.0,2.2056,7.3193,0
19962,-2.0,-0.6313,1.8628,-2.084,17.5344,5.2137,37.8,20.0,2.3429,7.3575,0
20174,1.6487,-2.0,1.9999,5.2137,4.0305,-9.6183,37.8,20.0,2.2488,7.3248,0
20385,1.9999,-0.9648,1.3767,3.1908,3.2366,-7.916,37.8,20.0,2.3055,7.3948,0
20620,1.9999,-0.9648,1.3767,3.1908,3.2366,-7.916,37.8,20.0,2.2014,7.3981,0
20830,0.1023,0.7346,-2.0,1.4733,-0.2061,-1.2901,37.8,20.0,2.2893,7.3815,0
21042,-1.9626,-1.8843,1.9999,3.7939,2.3588,1.3588,37.8,20.0,2.3567,7.4382,0
21253,0.3201,0.0525,-2.0,-7.9313,24.0534,-1.7557,37.8,20.0,2.4696,7.3812,0
21465,-2.0,-1.9111,1.9999,-5.4122,20.8092,2.5191,37.8,20.0,2.3335,7.372,0
21677,-2.0,-2.0,-2.0,-4.145,-0.2824,-1.313,37.8,20.0,2.4351,7.4015,0
21888,1.9999,-2.0,0.3215,0.5267,27.2443,1.6107,37.8,20.0,2.4214,7.3806,0
22100,-2.0,1.4998,-1.6963,-3.5191,-7.2824,-6.7863,37.8,20.0,2.3646,7.3766,0
22312,-0.5793,-1.5217,-2.0,-1.0611,11.9542,2.7634,37.8,20.0,2.3891,7.3832,0
22523,-2.0,-0.4548,-1.9465,1.542,-6.0534,0.0992,37.8,20.0,2.4457,7.4574,0
22759,-0.8906,-0.6091,-2.0,6.7634,0.8244,-0.5191,37.8,20.0,2.4709,7.4249,0
22970,1.9999,-0.3726,-2.0,-5.145,15.9084,-4.1679,37.8,20.0,2.4093,7.4871,0
23181,-2.0,-0.4314,1.165,-7.9542,19.145,-0.1603,37.8,20.0,2.5542,7.4073,0
23393,-2.0,-0.5737,-2.0,-2.687,13.5573,2.3817,37.8,20.0,2.5118,7.4005,0
23605,-0.1606,-0.6938,1.9999,-6.6489,15.0992,-2.9466,37.8,20.0,2.453,7.3191,0
23816,-2.0,-2.0,1.9999,1.7939,14.8244,3.6489,37.8,20.0,2.5083,7.3967,0
24027,-0.0088,-2.0,1.9999,-5.7176,16.6183,2.3588,37.8,20.0,2.4361,7.3504,0
24239,1.9999,0.6033,1.7236,-7.0763,-1.6031,-0.2137,37.8,20.0,2.428,7.3738,0
24450,-1.7778,-1.5181,1.9999,-4.9695,10.5496,7.4809,37.8,20.0,2.4161,7.3301,0
24662,1.9999,-1.1865,0.6611,2.3511,4.6183,-2.5344,38.3,20.0,2.4346,7.3747,0
24897,-2.0,-0.0491,-1.3416,-5.1679,-14.6794,0.6336,38.3,20.0,2.4678,7.3785,0
25109,-2.0,0.2097,-0.4763,-2.2137,16.1832,1.2137,38.3,20.0,2.5277,7.4108,0
25320,-2.0,-1.8376,1.9999,0.6947,5.313,-2.4656,38.3,20.0,2.4457,7.39,0
25532,-2.0,-2.0,1.1116,4.9847,4.1145,4.6336,38.3,20.0,2.518,7.4259,0
25743,1.9999,-0.3889,1.4487,-6.4656,15.2672,4.7557,38.3,20.0,2.5259,7.382,0
25955,1.9999,-0.074,-1.675,-0.7099,-16.3053,-3.7328,38.3,20.0,2.5867,7.4185,0
26167,0.9077,-1.2053,1.9999,-5.4885,14.1908,6.4122,38.3,20.0,2.5404,7.3875,0
26378,-2.0,-0.0312,1.8767,-9.855,26.7557,-1.0687,38.3,20.0,2.5348,7.4312,0
26590,1.9999,-1.2178,-1.9021,-4.0611,-10.0,-0.8626,38.3,20.0,2.4182,7.3978,0
26801,-2.0,0.4016,-2.0,-3.7557,2.5878,-2.4809,38.3,20.0,2.5252,7.5102,0
27037,-2.0,0.4016,-2.0,-3.7557,2.5878,-2.4809,38.3,20.0,2.5368,7.46,0
28247,-1.5562,-1.4417,-2.0,-4.8397,9.542,5.5267,38.3,20.0,2.5115,7.4208,0
28458,1.9999,-1.8008,1.3589,1.9313,4.8321,2.626,38.3,20.0,2.45,7.4545,0
28670,-0.6316,-0.3872,1.4939,-7.6336,17.1756,-5.5038,38.3,20.0,2.535,7.419,0
28881,1.8176,1.9999,-2.0,0.4504,12.1221,3.542,38.3,20.0,2.5028,7.5106,0
29117,1.9999,-0.3384,-1.7139,4.8473,9.7405,-0.6794,38.3,20.0,2.5349,7.4111,0
29328,-2.0,-1.1621,-1.9385,0.4885,9.6947,4.229,38.3,20.0,2.5298,7.414,0
29540,1.9999,-0.4656,0.4663,-3.687,1.7557,6.1221,38.3,20.0,2.5529,7.4231,0
29751,1.5938,-1.5591,-2.0,-1.084,9.7634,-1.7939,38.3,20.0,2.5541,7.3937,0
29963,-2.0,-2.0,1.8984,-2.3664,-2.2824,-2.5344,38.3,20.0,2.5562,7.422,0
30174,1.9999,-1.5259,1.1697,0.9008,0.0534,-0.9771,38.3,20.0,2.3609,7.4023,0
30386,-2.0,-0.4626,-2.0,-4.0305,24.9924,-3.8244,38.3,20.0,2.4807,7.436,0
30597,1.7317,-2.0,1.9999,1.5878,8.8015,-3.1374,38.3,20.0,2.5755,7.3992,0
30809,-2.0,-2.0,-1.501,-3.6565,2.9084,-4.8473,38.3,20.0,2.513,7.3874,0
31020,-2.0,0.3396,-2.0,3.3359,-14.3588,-3.2137,38.3,20.0,2.5331,7.4591,0
31256,-2.0,0.3396,-2.0,3.3359,-14.3588,-3.2137,38.3,20.0,2.4244,7.4286,0
31466,-1.7046,1.9999,-2.0,-8.3664,11.6794,0.7634,38.3,20.0,2.5055,7.3988,0
31677,-2.0,1.9999,-2.0,4.916,17.8397,-1.7405,38.3,20.0,2.6011,7.359,0
31889,-1.783,1.7056,-2.0,-1.6412,5.2977,-7.9695,38.3,20.0,2.4817,7.4339,0
32101,-2.0,-1.095,-1.1436,-13.2824,21.4275,0.0763,38.3,20.0,2.4759,7.3729,0
32312,-2.0,1.9999,-2.0,8.8855,6.1145,-0.916,38.3,20.0,2.6329,7.4177,0
32524,-2.0,-1.759,-2.0,-6.4427,2.5725,1.0687,38.3,20.0,2.5563,7.4123,0
32735,-2.0,-0.9399,-1.5562,-4.1679,2.229,-1.7176,38.3,20.0,2.605,7.3966,0
32947,-2.0,-1.1833,-2.0,-7.0382,-13.0153,1.5954,38.3,20.0,2.6949,7.4338,0
33158,1.5598,0.1968,-1.7673,4.8168,-0.4656,1.0458,38.3,20.0,2.5773,7.4657,0
33395,-2.0,0.7993,-2.0,-3.6718,0.9084,3.9389,38.3,20.0,2.6729,7.4091,0
33606,-2.0,0.7993,-2.0,-3.6718,0.9084,3.9389,38.3,20.0,2.6044,7.4072,0
33816,1.9999,1.5645,-0.5693,4.9389,1.6412,4.2214,38.3,20.0,2.6708,7.4303,0
34028,1.2966,-0.4131,-2.0,2.2519,12.2672,5.7863,38.3,20.0,2.5368,7.4065,0
34239,1.9999,0.9297,-2.0,6.5802,20.6947,-12.6565,38.3,20.0,2.6935,7.4104,0
34451,-2.0,-1.5188,1.9999,-4.2519,-0.3053,8.8244,38.3,20.0,2.6756,7.3944,0
34662,-2.0,-1.5747,-0.7156,-0.5878,12.1679,2.7939,38.3,20.0,2.6326,7.3917,0
34874,0.0364,-0.3669,-2.0,-4.2901,10.9466,8.3206,38.3,20.0,2.609,7.4114,0
35086,1.9999,-1.9246,-1.6763,1.771,12.3435,4.1679,38.3,20.0,2.6222,7.3657,0
35297,0.1211,1.9999,-2.0,-5.916,14.0458,5.5038,38.3,20.0,2.6671,7.4702,0
35533,-2.0,-2.0,-0.3762,3.7405,6.9466,-4.5191,38.3,20.0,2.6139,7.413,0
35744,-2.0,-1.7749,0.0513,-2.0076,8.7405,5.2214,38.3,20.0,2.6138,7.3543,0
35955,0.7864,-0.6191,-2.0,-4.0,-3.2977,1.0916,38.3,20.0,2.6508,7.3989,0
36185,-1.6372,-0.5916,1.5991,-2.374,-22.1145,-0.0611,38.3,20.0,2.5831,7.4512,0
36396,-1.9595,-0.8887,1.9999,3.2061,4.5038,-4.4733,38.3,20.0,2.6955,7.3913,0
36608,1.9999,0.6072,-2.0,11.7481,-5.916,5.0076,38.3,20.0,2.6997,7.4399,0
36820,-2.0,-1.1609,-2.0,4.7176,7.4198,3.7328,38.3,20.0,2.594,7.4019,0
37031,-2.0,-0.1599,1.9999,-1.8321,9.5344,-1.3282,38.3,20.0,2.8051,7.4301,0
37243,-2.0,-0.1609,-0.6055,1.8473,-20.458,-0.5038,38.3,20.0,2.7104,7.4072,0
37454,-2.0,-0.0898,-1.7085,2.5954,16.0687,0.5878,38.3,20.0,2.6727,7.4382,0
37690,1.9999,-1.6343,-0.0942,-0.8473,20.8397,2.626,38.3,20.0,2.8876,7.4559,0
37902,-2.0,1.0393,-2.0,2.6183,-4.6412,4.2214,38.3,20.0,2.858,7.4041,0
38113,-2.0,-2.0,1.2236,-0.084,4.3511,-0.2137,38.3,20.0,2.8238,7.4394,0
38325,-2.0,-0.5088,-0.4868,0.6183,-12.6183,-4.4656,38.3,20.0,2.7399,7.397,0
38536,1.9999,-1.7615,0.9238,-0.5649,19.6947,-6.5115,38.3,20.0,2.7048,7.3862,0
38747,-0.9839,-2.0,1.9999,-0.2061,24.3893,2.855,38.3,20.0,2.747,7.3822,0
38976,-2.0,-2.0,-0.8162,1.9237,18.0611,6.1679,38.3,20.0,2.6625,7.4196,0
39187,-2.0,-0.51,1.9999,-14.458,18.1298,6.9313,38.3,20.0,2.6061,7.3697,0
39399,1.9999,-1.0542,1.9999,-5.8244,21.5496,5.0992,38.3,20.0,2.7302,7.402,0
39611,1.9999,0.0591,-0.356,-0.2137,-6.8626,-3.4275,38.3,20.0,2.7297,7.4469,0
39847,1.9999,0.0591,-0.356,-0.2137,-6.8626,-3.4275,38.3,20.0,2.6644,7.4421,0
40056,1.9999,0.3865,-0.3511,-1.8702,2.1527,6.7023,38.3,20.0,2.5876,7.3959,0
40268,-2.0,-0.8186,-1.343,-12.7252,12.3817,2.0382,38.3,20.0,2.6024,7.4291,0
40479,1.9999,-2.0,0.9834,2.6565,-6.8626,-4.1221,38.3,20.0,2.7367,7.4039,0
40691,-2.0,-2.0,1.9999,-4.5191,17.1374,-2.7099,38.3,20.0,2.7407,7.446,0
40903,-2.0,-0.9854,1.9999,1.1069,6.542,-7.145,38.3,20.0,2.7945,7.378,0
41114,-2.0,-0.7668,-0.9629,-4.2672,-1.3893,-4.3817,38.3,20.0,2.6724,7.4366,0
41326,-1.8313,0.1841,-2.0,6.9695,-1.0382,-3.542,38.3,20.0,2.7685,7.4168,0
41537,-2.0,0.7905,-1.834,8.4046,-5.1908,0.0153,38.3,20.0,2.8067,7.3899,0
41749,1.9999,0.4509,-2.0,2.4198,-0.916,2.8092,38.3,20.0,2.7041,7.4596,0
41985,-2.0,-0.8101,1.5461,4.8092,9.6107,2.8779,38.3,20.0,2.8285,7.4213,0
42196,0.2786,-0.3481,-2.0,8.374,-8.9084,-1.5115,38.3,20.0,2.8564,7.4342,0
42408,-2.0,-1.4561,-1.1255,32.9008,25.313,-22.6336,38.3,20.0,2.887,7.455,0
42620,1.0835,-1.6282,1.9999,0.3359,10.9771,3.9237,38.3,20.0,2.8741,7.4114,0
42831,1.9999,-1.2546,-2.0,7.3435,-1.5954,4.3817,38.3,20.0,2.976,7.3965,0
43043,-2.0,-2.0,1.9999,4.7328,-2.4885,-3.5878,38.3,20.0,2.9689,7.4412,0
43255,0.8733,-1.1919,-2.0,-4.2443,18.0687,6.374,38.3,20.0,2.959,7.402,0
43466,-2.0,-0.8594,-2.0,3.8473,15.3282,2.2366,38.3,20.0,2.7899,7.393,0
43678,-1.4421,-0.3296,1.9999,-8.084,13.4885,-2.5573,38.3,20.0,2.8373,7.3805,0
43889,-0.0625,-2.0,1.9999,-3.916,1.687,1.771,38.3,20.0,2.6815,7.4389,0
44125,1.9999,-0.0005,-2.0,4.3359,8.0229,3.5802,38.3,20.0,2.7195,7.3619,0
44336,-2.0,-0.1196,1.7026,-6.4656,13.0,-1.8855,38.3,20.0,2.7303,7.2527,0
44548,1.9999,-2.0,-0.7742,16.9695,16.5954,0.5267,38.3,20.0,2.711,7.3191,0
44759,0.1826,-2.0,1.9999,0.0,0.0,0.0,38.3,20.0,2.664,7.3053,0
44971,1.9999,-1.3391,0.437,-4.5191,34.7557,2.4122,38.3,20.0,2.8482,7.3448,0
45182,-2.0,-0.9897,-1.1287,0.229,14.2519,4.0458,38.3,20.0,2.7784,7.349,0
45394,-2.0,-1.2595,-1.5815,-3.1145,8.2214,7.6412,38.3,20.0,2.813,7.4082,0
45606,1.9999,-1.7583,1.8489,1.229,8.6107,0.8626,38.3,20.0,2.8289,7.4056,0
45817,-2.0,-2.0,1.9999,-3.6641,19.1832,0.7863,38.3,20.0,2.8043,7.4009,0
46029,-2.0,-0.5706,0.7922,1.0687,4.8397,7.0305,39.4,20.0,2.8268,7.454,0
46265,-2.0,-0.1226,-2.0,-0.5573,-13.1603,-2.1298,39.4,20.0,2.8866,7.3673,0
46476,1.9999,-0.9297,-1.5964,0.145,15.2137,-1.5115,39.4,20.0,2.8669,7.4025,0
46688,-2.0,-0.9639,-2.0,-11.5725,26.7328,3.3511,39.4,20.0,2.8415,7.4091,0
46899,-1.3345,-0.4829,-2.0,-1.4733,5.1756,-2.1756,39.4,20.0,2.989,7.4262,0
47111,1.9999,-1.5662,-1.0488,-8.6336,17.6107,-1.7939,39.4,20.0,3.1028,7.541,0
47323,-2.0,0.0884,-2.0,-11.6794,17.6107,7.229,39.4,20.0,3.1388,7.4527,0
47534,-2.0,-2.0,1.9999,-0.4351,16.2595,-0.4351,39.4,20.0,3.0774,7.4099,0
47746,1.9999,-0.1125,-2.0,3.2061,5.4275,-0.7099,39.4,20.0,2.9774,7.3913,0
47957,1.9999,-0.6982,-1.6194,2.687,5.0534,6.2672,39.4,20.0,2.7431,7.3511,0
48169,1.9999,-0.7349,-2.0,0.9618,10.916,-0.1985,39.4,20.0,2.6775,7.4149,0
48405,-0.6025,-0.7859,-2.0,1.7328,1.2366,-4.6947,39.4,20.0,2.7044,7.3743,0
48616,1.9999,-1.6279,1.1924,13.7405,-13.7786,2.9695,39.4,20.0,2.7889,7.4121,0
48828,1.9999,-1.1348,0.0591,11.3435,-21.6794,1.9084,39.4,20.0,2.7033,7.3894,0
49039,1.9999,-0.7278,-0.6348,-6.3282,14.3511,7.8092,39.4,20.0,2.6332,7.379,0
49251,-2.0,-1.6331,-2.0,5.1527,-2.5267,6.4198,39.4,20.0,2.8426,7.4369,0
49463,-2.0,-0.4106,1.5142,-9.5954,22.4122,7.4733,39.4,20.0,2.9129,7.3764,0
49674,1.9999,-1.3606,1.5491,-9.7557,17.7252,-0.2824,39.4,20.0,2.7948,7.4235,0
49886,-0.4946,-2.0,-2.0,-2.5802,-13.3053,0.7176,39.4,20.0,2.7844,7.4847,0
50098,1.9999,-1.7327,-1.8381,-7.1679,21.8779,-1.5267,39.4,20.0,2.8256,7.4326,0
50309,1.9999,-2.0,-1.0776,1.8168,2.8855,-5.0305,39.4,20.0,2.6865,7.4645,0
50544,-2.0,-0.7207,1.5928,-1.6794,-6.7481,6.687,39.4,20.0,2.8604,7.3442,0
50756,1.9999,1.9999,-1.9011,0.0,0.0,0.0,39.4,20.0,2.7773,7.3665,0
50967,-2.0,-2.0,0.8689,-2.3893,-17.7481,-6.1298,39.4,20.0,2.9059,7.3956,0
51179,-2.0,-2.0,0.2622,-3.7557,-13.9313,5.0382,39.4,20.0,2.8116,7.3966,0
51391,-0.5188,-0.5732,-2.0,-2.8626,-12.5038,-0.9695,39.4,20.0,2.8955,7.3839,0
51602,-0.5188,-0.5732,-2.0,-2.8626,-12.5038,-0.9695,39.4,20.0,2.9158,7.3613,0
51812,-2.0,-1.3433,-0.3303,6.229,4.1527,-7.5038,39.4,20.0,3.0098,7.3231,0
52024,-2.0,-1.3433,-0.3303,6.229,4.1527,-7.5038,39.4,20.0,3.032,7.3566,0
52245,1.9999,-1.5681,1.9912,0.0,0.0,0.0,39.4,20.0,2.9427,7.2965,0
52456,-2.0,0.3674,-2.0,0.229,-9.626,-5.2977,39.8,20.0,2.8434,7.4403,0
52692,-2.0,0.3674,-2.0,0.229,-9.626,-5.2977,39.8,20.0,2.7889,7.3664,0
53318,-2.0,-1.2434,-2.0,-3.8397,15.0076,6.3282,39.8,20.0,2.8901,7.4009,0
53530,1.9999,-2.0,0.6836,3.2595,16.855,-0.1679,39.8,20.0,3.001,7.3789,0
53741,1.9999,-2.0,0.6836,3.2595,16.855,-0.1679,39.9,20.0,2.7831,7.4133,0
54976,1.9999,-2.0,0.6836,3.2595,16.855,-0.1679,39.9,20.0,2.8416,7.4088,0
56186,1.9999,-2.0,0.6836,3.2595,16.855,-0.1679,40.0,20.0,2.9984,7.4244,0
58210,1.9999,-2.0,0.6836,3.2595,16.855,-0.1679,40.0,20.0,2.9695,7.3957,0
58930,1.9999,-2.0,0.6836,3.2595,16.855,-0.1679,40.0,20.0,2.9118,7.3881,0
59140,-2.0,-1.7397,1.4092,-3.5954,-4.3206,-1.2901,40.0,20.0,2.9729,7.3672,0
59352,-2.0,-0.9648,1.2942,1.4122,6.3969,4.3435,40.0,20.0,2.902,7.3875,0
59564,-2.0,-0.9648,1.2942,1.4122,6.3969,4.3435,40.0,20.0,2.9458,7.3664,0
59774,1.9999,-0.5989,0.6326,10.084,8.916,-0.3893,40.0,20.0,2.9312,7.3847,0
59986,1.9999,-0.5989,0.6326,10.084,8.916,-0.3893,40.3,20.0,2.8766,7.4679,0
61220,1.9999,-0.5989,0.6326,10.084,8.916,-0.3893,40.3,20.0,2.8704,7.3683,0
63195,1.9999,-0.5989,0.6326,10.084,8.916,-0.3893,40.5,20.0,2.8786,7.428,0
64644,1.9999,-2.0,-1.1499,0.0,0.0,0.0,40.5,20.0,2.9451,7.4097,0
64855,1.9999,-2.0,-1.1499,0.0,0.0,0.0,40.5,20.0,2.871,7.4165,0
65065,1.9999,-2.0,-1.1499,0.0,0.0,0.0,40.5,20.0,2.8371,7.4386,0
66106,1.9999,-2.0,-1.1499,0.0,0.0,0.0,40.5,20.0,2.9182,7.3825,0
66316,-2.0,-1.0723,1.9999,2.855,4.4046,-6.0382,40.5,20.0,2.9959,7.4082,0
66527,-2.0,-1.0723,1.9999,2.855,4.4046,-6.0382,40.5,20.0,2.7642,7.4346,0
67760,-2.0,-1.0723,1.9999,2.855,4.4046,-6.0382,40.5,20.0,2.9145,7.4504,0
69320,-2.0,-1.0723,1.9999,2.855,4.4046,-6.0382,41.0,20.0,2.8083,7.4424,0
71406,-2.0,-1.0723,1.9999,2.855,4.4046,-6.0382,41.0,20.0,2.752,7.4023,0
72616,-2.0,-2.0,1.9999,-1.2901,7.3435,3.6031,41.0,20.0,2.7984,7.335,0
72828,-2.0,-2.0,1.9999,-1.2901,7.3435,3.6031,41.0,20.0,2.7936,7.3535,0
73037,-1.2754,-0.5791,-2.0,10.6336,2.5115,3.1221,41.0,20.0,2.7273,7.4296,0
74072,0.0754,0.8733,-2.0,0.0,0.0,0.0,41.0,20.0,2.8374,7.4546,0
74284,0.0754,0.8733,-2.0,0.0,0.0,0.0,41.0,20.0,2.6606,7.3921,0
75420,-2.0,-0.6113,1.9999,5.1832,-1.4656,-1.4962,41.0,20.0,2.6278,7.4509,0
75632,-2.0,-0.6113,1.9999,5.1832,-1.4656,-1.4962,41.0,20.0,2.5374,7.5009,0
76865,-2.0,-0.6113,1.9999,5.1832,-1.4656,-1.4962,41.0,20.0,2.4798,7.4742,0
78865,-2.0,-0.6113,1.9999,5.1832,-1.4656,-1.4962,41.0,20.0,2.6251,7.4763,0
81078,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,2.7005,7.4302,0
81324,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,2.5865,7.4253,0
81975,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,2.667,7.4343,0
82205,0.0,0.0,0.0,0.0,0.0,0.0,41.2,20.0,2.5348,7.4078,0
83629,0.0,0.0,0.0,0.0,0.0,0.0,41.2,20.0,2.628,7.4366,0
84050,0.0,0.0,0.0,0.0,0.0,0.0,41.2,20.0,2.6117,7.4413,0
84671,0.0,0.0,0.0,0.0,0.0,0.0,41.2,20.0,2.6474,7.4302,0
